Review_ID,Date,Rating,Review_Language,Version,Review_Likes,Review
231,2021-04-17 06:33:24,5,en,20.25.1,0,Love it easy and fast banking
232,2022-11-28 14:47:28,3,en,20.44.3,0,"There is login issue with the app, when you switch between 2 different user names accounts"
233,2023-02-10 08:31:32,1,en,,0,"Out of nowhere, every single time that I login to do my banking the app asks a security question. Extremely annoying and inconvenient given this happens literally every time!"
234,2022-12-23 15:13:22,5,en,,0,Great
235,2021-03-05 19:09:48,5,en,20.24.0,0,Great
236,2022-05-20 04:16:54,1,en,20.38.1,0,Garbage! This app does not work!! I can't even sign in because it just keeps loading!! I think just might close my accounts with Scotia and transfer to a bank that has a reliable app! Horribel!
237,2021-07-01 08:44:41,5,en,20.27.0,0,Great
238,2022-12-23 04:35:50,5,en,20.45.1,0,Awesome
239,2021-12-15 03:04:36,5,en,20.34.3,0,Removed dark mode feature for some reason. Please enable this option again.
240,2023-09-27 12:22:48,1,en,2309.0.0,2,"Can't login - ""Something went wrong. Try that again"" I have deleted and reinstalled, and went to my local branch to no avail. It has never been an issue before, but since a few weeks ago I can't login most of the time. I might switch banks, this is a pretty essential service."
241,2022-03-29 16:07:39,1,en,20.36.2,0,"Can't activate my account this is HORRIBLE, I've been trying all week, won't let me get past your new security"
242,2023-10-05 11:00:52,1,en,2309.0.0,0,Won't even let me log into my account
243,2023-03-04 17:10:02,3,en,20.47.0,0,The app works well but trying to find archived statements is next to impossible
244,2021-07-08 12:55:00,5,en,20.28.0,0,Very good just had a hard time finding a dark enough background
245,2021-02-03 16:08:55,5,en,20.19.0,0,Easy to use.
246,2023-03-16 15:44:54,5,en,20.47.0,0,Love it.
247,2023-11-27 19:13:35,1,en,2310.0.1,0,"I'd give it negative stars if I could. This app is so bad I'm switching banks. Scotiabank is the absolute worst, nobody else in my family or friends has an account with them and I can see why. Any other bank seems to have functional apps and no issues, I could go anywhere else and have a better experience guaranteed. SB is useless, their app and customer service are garbage. Their reply here is stupid, you think I didn't complain to multiple people at SB first? They were all rude & didn’t help."
248,2022-07-21 07:14:57,1,en,20.40.1,0,Don't like it
249,2022-08-24 09:47:48,1,en,,0,It never works
250,2021-10-02 20:23:12,5,en,20.31.1,0,"Great app, easy to use"
251,2022-04-10 10:54:20,1,en,20.37.1,2,"Worst bank app I ever used open the app only shows checking account can't even see the savings, always shows: sorry we are working on displaying some of your account. Please check back later. Can't even transfer between account it says you need 2 account to transfer and I have 2 savings account and one checking account. How about I need transfer the money now or I need make a e transfer. I think they just do that to keep my money locked in their bank longer to investment make money of my money."
252,2021-03-30 18:10:30,5,en,,0,Fabulous
253,2022-02-21 10:08:59,3,en,20.35.0,0,"Have to keep reinstalling, wont recognize PW"
254,2022-12-20 15:08:21,5,en,20.45.1,0,Easy and safe to use.
255,2023-04-08 09:43:42,1,en,,0,I set up auto bill pay and it automatically undo all of it. Why.
256,2021-10-06 13:25:58,5,en,20.31.1,0,"The rooms smelled fine, the bathrooms were sufficient and breakfast was better than some other 'pricy' motels. I will stay there again. Oh.....I slept great!"
257,2021-12-29 15:52:21,5,en,20.31.1,0,Great app. Easy to use
258,2023-11-07 20:45:57,5,en,2310.0.1,0,Great app. Does everything very well.
259,2021-07-30 17:51:46,1,en,20.29.0,0,"Worst app , takes so long to process deposit . It won't recognize amount correctly"
260,2022-03-23 08:58:08,1,en,,1,"Wants to add 2sv automatically. No other option. Was using this app for years, then a sudden change......GARBAGE"
261,2021-01-23 10:25:49,5,en,20.21.1,0,Fast service
262,2023-12-22 02:15:49,2,en,2311.0.1,0,everytime I opened the first time it keeps saying please sign it again because of the error and it's annoying me
263,2023-01-28 11:38:49,3,en,20.45.1,0,"The location and the historical feel of the Ojibway are great, but the hotel is in dire need of a facelift. "
264,2024-01-09 15:39:56,5,en,2311.0.1,0,excellent service
265,2023-11-26 17:59:07,2,en,2310.0.1,0,slow
266,2023-07-29 12:27:02,5,en,2306.0.2,0,excellent app
267,2023-08-24 08:08:26,3,en,2307.0.1,0,"Solid app, but it is constantly trying to upsell. Banks will be banks, I suppose."
268,2023-07-09 13:07:20,5,en,2306.0.1,0,the App is great and easy to use
269,2023-05-22 13:50:44,5,en,20.49.1,0,"An excellent, most comfortable pillows Ever, courteous place to stay! Feels like being home yet waited on!!!!! Amazing"
270,2023-04-21 18:54:34,1,en,,0,After i update my phone the apps dosn t open anymore
271,2023-02-16 11:32:35,5,en,20.46.2,0,A breeze to use
272,2021-04-28 11:56:07,5,en,20.25.1,0,Quick and slick!
273,2021-07-27 12:54:09,5,en,20.28.0,0,"Great service, comfy beds, clean contemporary rooms. Exactly what I needed for a quick stop through city Ste . Thank you "
274,2023-03-02 14:32:30,5,en,20.47.0,0,Great app. It's very convenient. It makes it easy to get any information about your account(s) whenever needed.
275,2021-12-27 23:23:24,1,en,20.34.3,1,"You guys have been having issues with your app for months! Countless bad reviews and nothing in anyway to fix it at all during those months. Get it together guys, i shouldnt have to tell the app everytime i use the app that my device is trusted and neither should anyone else. A glitch here or there is expected, but the same issues over nearly a year? Do you guys need new IT guys or something? Get it together!"
276,2023-12-18 20:26:02,1,en,2311.0.0,0,"The last 2 updates kicked me out of my account. Had to phone to get back into my account. Was told that some other people had it happen to them, too. It shouldn't happen to anyone. Let's hope the 3rd update doesn't do that."
277,2022-03-07 10:18:22,2,en,20.36.0,1,"This ap use to work no problem. Now I am blocked out of my account, it says I have a notification and I don't. I am constantly reloading ap. Pain in the a$$"
278,2021-04-06 23:20:36,5,en,20.25.1,0,No complaints so far.
279,2021-11-22 15:28:20,5,en,20.33.2,0,Good
280,2023-12-22 01:06:47,1,en,2311.0.1,0,I regret the decision to come to this bank
281,2021-11-17 10:10:40,5,en,20.32.0,0,We were just passing through SSM and this hotel was exactly what we needed. Clean and comfortable rooms. Service was exemplary!
282,2022-04-14 09:52:28,1,en,20.37.2,1,"Horrible. Regret switching to Scotiabank. Couldn't sign in so I changed my password. Still couldn't sign in. Only on the website. Uninstalled and reinstalled the app and it doesn't send the 2 step notification that you annoyingly can't turn off. Website won't send it either now, so I can't log on anywhere."
283,2022-11-04 08:09:14,1,en,20.43.2,0,I can't even use this app anymore. It doesn't let me sign in. What's happening???
284,2023-01-10 18:30:07,5,en,20.45.1,0,Does what it's supposed to do. A1
285,2023-04-24 14:33:12,3,en,20.48.0,1,Service both on line and branches are sliding.
286,2021-05-21 12:56:52,5,en,20.26.0,0,"Koodos to this establishment. The staff go over and beyond to make one,s stay very comfortable as well pleasant. Would go back to this place, without any hesitation."
287,2023-04-23 22:35:12,5,en,20.48.0,0,good
288,2023-09-17 16:55:16,5,en,2308.0.0,0,Easy to use and reliable app.
289,2023-09-01 22:21:35,1,en,2308.0.0,0,"The App is not user friendly, they dont give much in terms of credit, the bank could do better for small businesses"
290,2022-04-17 09:12:50,1,en,,1,Used to like this app until it suddenly signed me out because my biometrics sign in has changed (it did not!) and now I can't sign in because the 2FV doesn't work and the notification on my device doesn't come through.
291,2021-06-10 17:04:07,5,en,20.27.0,0,Very good
292,2023-11-29 03:15:03,1,en,2310.0.1,0,I like the desk top version better. There should be a way to switch back when using phone
293,2021-09-03 14:15:08,4,en,20.30.1,0,The lady had the counter was friendly and recommended a near dog park for my dog.The room was clean and I had no problem.
294,2021-12-21 15:47:27,1,en,20.34.3,1,Chq depositing issue has still not been fixed. It shouldn't take this long for a bug fix. Makes work difficult and frustrating
295,2023-11-19 23:19:42,1,en,,0,It won't download
296,2022-10-17 12:59:37,2,en,20.43.0,0,The deposit a cheque feature is not functional. Tried for an hour with the stupid thing and not luck. Had to deposit in person. Pissed me off
297,2022-05-20 11:06:11,1,en,20.38.1,5,So close to switching banks. This mobile banking app is the WORST. I have to uninstall and install every time I try to sign into the app and I can't use online banking without approving it on the mobile app first! Waste of time. They haven't fixed this and its been going on for months. Switch banks.
298,2022-04-18 13:27:48,1,en,20.37.2,11,"This app is a nightmare. 2SV does not work at all, notifications on my phone are enabled and does not work. Tried to deactivated it. I put in the right info but it said it was wrong and now it says I have to call. All because I need to email my direct deposit form and it never comes up so I signed out and it's just been ridiculous"
299,2023-10-31 04:22:31,5,en,2309.0.0,0,Excellent Bank that is doing the best to stay current with financial tech and keeping me content as a customer. Their fraud department is always onto anything abnormal.
300,2023-10-22 23:43:41,3,en,2309.0.0,0,app works great the 2 step verification is aweful to work with.
301,2022-06-11 17:18:36,1,en,20.39.0,2,This app is terrible. I can't get in to my accounts. Everytime I enter my username and password it kicks me out. I was on the phone with technical support for 1.5/hrs yesterday. He even didn't know what was going on. Makes me want to close my account. Now I can't do any banking through the app. I have to login online. We deserve better SB! Please fix the problem or your going to loose alot of customers. So annoying.
302,2023-04-09 12:37:45,5,en,20.48.0,0,Stopover on a road trip. This is a very clean and modern hotel. It is well located. The staff were friendly  and helpful. 
303,2023-08-28 13:44:03,1,en,2307.0.1,0,The scan app to deposit cheque does not work
304,2021-04-12 18:41:48,5,en,20.25.1,0,Great
305,2021-01-22 11:31:14,5,en,20.21.1,0,Banking with the app is so convenient!
306,2023-11-23 07:06:30,5,en,2310.0.1,0,your services are amazing to humanity
307,2024-01-12 10:30:44,2,en,2311.0.1,1,'Something went wrong' sign in error on app constantly. Not great when you need access to your funds.
308,2021-01-28 18:33:22,1,en,20.21.1,0,Always crashes. Considering service fee's keep going up youd think id get better service..nope not even from an app
309,2023-08-11 11:19:27,1,en,2307.0.1,0,when first applying I wasn't even offered a scene card
310,2022-08-30 06:36:01,1,en,20.41.0,0,"The update killed this app, incredibly slow and crashes way too frequently."
311,2022-01-15 10:12:11,1,en,,0,"Cant deposit cheques! App was fine up until the update a few weeks ago, I thought they would have fixed it by now. It's super frustrating when the app worked before and now all I get is can't read the cheque!!!!"
312,2021-01-30 11:58:03,5,en,20.21.1,0,Good app
313,2023-12-21 21:33:43,5,en,2311.0.1,0,quick and fast deposit!
314,2023-12-05 01:17:28,1,en,2311.0.0,0,Worst application ever.. Scotia Bank online banking is worst
315,2021-12-03 18:18:09,4,en,20.33.2,0,Found it easy to use.
316,2023-03-30 16:28:39,5,en,20.48.0,0,Excellent fast
317,2023-03-27 06:45:51,4,en,20.47.0,0,Secure app and easy to use
318,2022-12-06 19:38:15,5,en,20.45.0,0,Very stable and solid app. Don't know why so many people seem to be having trouble.
319,2023-02-08 19:06:13,5,en,20.46.2,0,Love the app .simple!
320,2022-01-06 18:54:52,2,en,20.34.3,0,Facing trouble to sign in from few days...it's very very frustrating when u need to make important transaction n u jus can't...idk when is it going to be fixed..I jus not able to find what to write when it is asking the PIN...since when this PIN thing introduced to app???pls pls fix the issue...
